iter	Logloss
1505	0.0397952348
1506	0.03960457072
1507	0.03960276768
1508	0.03941376135
1509	0.03941202909
1510	0.03941021115
1511	0.0394083038
1512	0.03940642625
1513	0.03940476477
1514	0.03940283507
1515	0.03940114751
1516	0.03939920291
1517	0.03939753771
1518	0.03939586133
1519	0.03939390555
1520	0.03920666873
1521	0.03920513019
1522	0.03920348734
1523	0.0392017737
1524	0.03919982538
1525	0.03919808194
1526	0.03919637948
1527	0.03919465095
1528	0.03919262439
1529	0.03919116035
1530	0.03918930143
1531	0.03900391608
1532	0.03900200129
1533	0.03900006413
1534	0.03899835423
1535	0.03899631649
1536	0.03899454698
1537	0.03899285942
1538	0.03899161518
1539	0.03880785406
1540	0.03880617768
1541	0.03862415999
1542	0.03862247616
1543	0.03862084448
1544	0.03861888498
1545	0.0386172533
1546	0.03861576319
1547	0.03843516111
1548	0.03843332455
1549	0.03843159974
1550	0.03842984512
1551	0.03842794895
1552	0.03824920952
1553	0.03824743256
1554	0.03824586794
1555	0.03824430704
1556	0.0382425487
1557	0.03824049979
1558	0.03823890537
1559	0.03806184232
1560	0.0380599089
1561	0.03788428009
1562	0.0378828235
1563	0.03788115829
1564	0.03770707548
1565	0.03770511597
1566	0.03770347685
1567	0.03770184517
1568	0.03770000115
1569	0.03769850731
1570	0.03769674897
1571	0.03769513965
1572	0.03752273694
1573	0.03752084076
1574	0.03751902282
1575	0.03751726821
1576	0.03751563281
1577	0.03751391545
1578	0.03751244023
1579	0.03751083463
1580	0.03750902414
1581	0.03750724345
1582	0.03750564158
1583	0.03733476996
1584	0.03733311594
1585	0.03733130917
1586	0.03716189414
1587	0.03716014698
1588	0.03715843707
1589	0.03715672344
1590	0.0371551998
1591	0.03715343028
1592	0.03698560596
1593	0.03698362783
1594	0.03698208183
1595	0.03698050231
1596	0.03697876632
1597	0.03697708994
1598	0.03697554022
1599	0.03697381914
1600	0.03697214648
1601	0.03697063029
1602	0.03696896508
1603	0.03696737811
1604	0.03680104017
1605	0.03679919243
1606	0.03679756075
1607	0.03679618239
1608	0.03679461032
1609	0.03679309413
1610	0.03662799671
1611	0.03662644327
1612	0.03662484884
1613	0.03662352264
1614	0.03662203252
1615	0.03662044182
1616	0.03661869094
1617	0.03661712259
1618	0.03661544248
1619	0.03661393374
1620	0.03661268577
1621	0.03661116585
1622	0.03660929203
1623	0.03660781682
1624	0.03660618886
1625	0.03644273058
1626	0.03644095361
1627	0.03643947095
1628	0.03643776476
1629	0.0364363119
1630	0.03643485159
1631	0.03643322736
1632	0.03643154353
1633	0.03643020988
1634	0.0364285931
1635	0.0364270471
1636	0.03642581403
1637	0.03642406315
1638	0.03626204655
1639	0.03626065701
1640	0.03625958785
1641	0.03625773638
1642	0.0362562798
1643	0.03625472635
1644	0.03625296801
1645	0.0362515077
1646	0.03624998406
1647	0.03624808043
1648	0.03624688834
1649	0.03608629853
1650	0.03608480841
1651	0.03608351201
1652	0.03592437133
1653	0.03592278436
1654	0.03576494753
1655	0.0357632786
1656	0.03576167673
1657	0.03576025367
1658	0.03575862199
1659	0.03575725853
1660	0.03575571254
1661	0.03575405106
1662	0.03575245291
1663	0.03575088084
1664	0.03559456766
1665	0.03559275717
1666	0.03559127823
1667	0.035436064
1668	0.03543459252
1669	0.03543311357
1670	0.03543160111
1671	0.03543041646
1672	0.03527635708
1673	0.03527506813
1674	0.03527349606
1675	0.03527209535
1676	0.03527057543
1677	0.03526913375
1678	0.03526781872
1679	0.03526628762
1680	0.03511392325
1681	0.03511213511
1682	0.03511067107
1683	0.03510930389
1684	0.03510770202
1685	0.03510623798
1686	0.03510463983
1687	0.03510343283
1688	0.03510194272
1689	0.03510082513
1690	0.03509936109
1691	0.03494808823
1692	0.03479821607
1693	0.0346493572
1694	0.0346480161
1695	0.0346464701
1696	0.03464498371
1697	0.03464346379
1698	0.03464195132
1699	0.03464046866
1700	0.03463903815
1701	0.03463778645
1702	0.03463635594
1703	0.03448884189
1704	0.03448732197
1705	0.03434117883
1706	0.03433963656
1707	0.03433817998
1708	0.03433675691
1709	0.03433527052
1710	0.03433373198
1711	0.03433231264
1712	0.03433086723
1713	0.03432960063
1714	0.03432799876
1715	0.03432649001
1716	0.03432516009
1717	0.03418022394
1718	0.03417868912
1719	0.03417730704
1720	0.0341758579
1721	0.03417465091
1722	0.03403055295
1723	0.03402934968
1724	0.0340282768
1725	0.03402661532
1726	0.03402519226
1727	0.0340240933
1728	0.03402261809
1729	0.03402163461
1730	0.03402011096
1731	0.03401862457
1732	0.03401737288
1733	0.03401617706
1734	0.0338735804
1735	0.03387209773
1736	0.03387075663
1737	0.033869192
1738	0.0338678807
1739	0.03386642039
1740	0.03386510909
1741	0.03386359289
1742	0.03386209905
1743	0.03386071324
1744	0.03385933489
1745	0.03385800868
1746	0.0338565819
1747	0.03385524452
1748	0.03385371715
1749	0.03385254368
1750	0.03385112435
1751	0.03384973109
1752	0.03384830803
1753	0.03384716809
1754	0.03370584175
1755	0.03370429575
1756	0.03370311856
1757	0.03356289864
1758	0.03356156498
1759	0.03356010467
1760	0.03355881572
1761	0.03355747461
1762	0.03355604038
1763	0.03355485201
1764	0.03355348855
1765	0.03355208784
1766	0.03355072066
1767	0.03354953974
1768	0.03354807943
1769	0.03354719281
1770	0.03354567289
1771	0.03354443982
1772	0.0334052965
1773	0.0334039852
1774	0.0334026143
1775	0.03340122104
1776	0.03339984268
1777	0.03339876607
1778	0.03339742869
1779	0.03339602798
1780	0.03339491785
1781	0.03339380398
1782	0.03339236975
1783	0.03325441852
1784	0.03325298801
1785	0.03325168043
1786	0.03325024992
1787	0.03311362118
1788	0.03297778964
1789	0.03297653794
1790	0.03297505528
1791	0.03297362477
1792	0.03297263756
1793	0.03297127038
1794	0.0329698734
1795	0.03296865895
1796	0.03296744451
1797	0.03296627104
1798	0.03296502307
1799	0.03296356648
1800	0.03296240419
1801	0.03296115994
1802	0.03295961395
1803	0.03295842558
1804	0.0329569988
1805	0.03295569122
1806	0.0329544805
1807	0.03295321018
1808	0.03281870857
1809	0.03268504888
1810	0.03255265206
1811	0.03255141526
1812	0.03241989762
1813	0.03228957951
1814	0.03228834271
1815	0.03228692338
1816	0.03228554875
1817	0.03215629607
1818	0.03215519339
1819	0.03215397894
1820	0.03215260059
1821	0.0321514532
1822	0.03214997053
1823	0.03214889765
1824	0.0321476683
1825	0.0320193246
1826	0.03201814741
1827	0.03201682121
1828	0.0320154503
1829	0.03201452643
1830	0.03201317415
1831	0.03201183304
1832	0.0320106484
1833	0.03200922161
1834	0.03200811148
1835	0.0318807736
1836	0.03187960014
1837	0.03187830746
1838	0.03187713772
1839	0.03187581897
1840	0.03187451139
1841	0.03174835443
1842	0.0317472443
1843	0.03174600005
1844	0.03174487874
1845	0.03174360842
1846	0.03161814809
1847	0.03161700815
1848	0.03161575273
1849	0.03161469474
1850	0.03161348403
1851	0.03161241859
1852	0.03161112219
1853	0.03160986304
1854	0.03160854056
1855	0.03160737082
1856	0.03160636872
1857	0.03160516918
1858	0.03160399944
1859	0.03160265088
1860	0.03160150349
1861	0.03160041943
1862	0.03159929812
1863	0.03159811348
1864	0.03159690276
1865	0.03159563243
1866	0.03159439564
1867	0.03159329668
1868	0.03159214929
1869	0.03146795183
1870	0.03134457767
1871	0.031222146
1872	0.03110047616
1873	0.03109927662
1874	0.0310980957
1875	0.03109694645
1876	0.03109600954
1877	0.03097542375
1878	0.03097412176
1879	0.03097306006
1880	0.03085342236
1881	0.03085215017
1882	0.03085096739
1883	0.03073218465
1884	0.03073097393
1885	0.03072973713
1886	0.03061193228
1887	0.03061084077
1888	0.03060951084
1889	0.03060869314
1890	0.03060725145
1891	0.03060613573
1892	0.03060515784
1893	0.03060413338
1894	0.03060289286
1895	0.03048588336
1896	0.03048476018
1897	0.03036851995
1898	0.03036729805
1899	0.03025221266
1900	0.03025134467
1901	0.03024995513
1902	0.03013560548
1903	0.03013446741
1904	0.03013341501
1905	0.03013241291
1906	0.03013113886
1907	0.03013011999
1908	0.03012903593
1909	0.03001542017
1910	0.02990293503
1911	0.02979101241
1912	0.02968000993
1913	0.02967876755
1914	0.0296776332
1915	0.02967651188
1916	0.02967547998
1917	0.02967428975
1918	0.02967322245
1919	0.02967232838
1920	0.02967090532
1921	0.02966999263
1922	0.02966887131
1923	0.0296678599
1924	0.0296667926
1925	0.0296655409
1926	0.02966450527
1927	0.02966362238
1928	0.02966242656
1929	0.02955234051
1930	0.02955117449
1931	0.02954996377
1932	0.02954901755
1933	0.02954791114
1934	0.02954666317
1935	0.02954565734
1936	0.02954447456
1937	0.02954346873
1938	0.02943398058
1939	0.02943307906
1940	0.02943210118
1941	0.0293232277
1942	0.02932216413
1943	0.02932133526
1944	0.02932008728
1945	0.02931904979
1946	0.02921128273
1947	0.02921022661
1948	0.02920906991
1949	0.02920815349
1950	0.02910109609
1951	0.02899469249
1952	0.02899365872
1953	0.0289928019
1954	0.028991675
1955	0.02888610587
1956	0.02888515964
1957	0.02888391353
1958	0.02888311446
1959	0.02888219431
1960	0.02888106555
1961	0.02888002433
1962	0.0288788937
1963	0.02887785435
1964	0.02887678519
1965	0.0288758669
1966	0.02887482941
1967	0.0287699718
1968	0.02876899391
1969	0.02866485342
1970	0.02866387367
1971	0.02866275236
1972	0.02855950594
1973	0.02855831757
1974	0.02845608816
1975	0.02845495008
1976	0.02845382132
1977	0.02845318988
1978	0.02845215425
1979	0.02835039794
1980	0.02834920958
1981	0.02834816836
1982	0.0283470992
1983	0.02834603935
1984	0.02824488282
1985	0.02824405394
1986	0.02824301645
1987	0.02824182808
1988	0.02824097127
1989	0.02823984995
1990	0.02823897265
1991	0.028237883
1992	0.02823685482
1993	0.02823585272
1994	0.02823487855
1995	0.02823387831
1996	0.02823289856
1997	0.02823192813
1998	0.02823080122
1999	0.02813044935
2000	0.02812953666
2001	0.02812862024
2002	0.02812774107
2003	0.02812656015
2004	0.02812573314
2005	0.02812492847
2006	0.0281236507
2007	0.02812260389
2008	0.02812169306
2009	0.02812070958
2010	0.02811969817
2011	0.02811893076
2012	0.02811779454
2013	0.0281167347
2014	0.02811598778
2015	0.02811494842
2016	0.02811387181
2017	0.02811294422
2018	0.02801312134
2019	0.02801222727
2020	0.02801116928
2021	0.02801029757
2022	0.02800928801
2023	0.02800830267
2024	0.02800735272
