iter	Logloss
833	0.06040506977
834	0.06038308513
835	0.06034356204
836	0.06031976698
837	0.06031366346
838	0.06020369369
839	0.06019056813
840	0.06018538979
841	0.060087241
842	0.06008143035
843	0.06007599243
844	0.06007370944
845	0.06006276704
846	0.05995470752
847	0.05993008047
848	0.05991799324
849	0.0599133607
850	0.05975309183
851	0.05973842209
852	0.05963263226
853	0.05961671786
854	0.0596035324
855	0.0595937681
856	0.05958356452
857	0.05957776718
858	0.05957274193
859	0.05954960581
860	0.05954185161
861	0.05952752799
862	0.0594988408
863	0.05949379558
864	0.05947961838
865	0.05947491928
866	0.05946014304
867	0.05945535075
868	0.05941959493
869	0.05940789376
870	0.05940463234
871	0.05939542714
872	0.05937888708
873	0.05933746704
874	0.05932838165
875	0.0593240819
876	0.05931749916
877	0.05929711195
878	0.05928479177
879	0.05926956959
880	0.05926387209
881	0.05925197123
882	0.05923984407
883	0.05921289409
884	0.05920759594
885	0.05919733911
886	0.05919271987
887	0.05918562462
888	0.05917874235
889	0.05916240863
890	0.05915708386
891	0.05915295716
892	0.05914843111
893	0.05914594178
894	0.05914275358
895	0.05912912883
896	0.05912555457
897	0.05902152191
898	0.05901279595
899	0.05900721826
900	0.05896722259
901	0.05891416127
902	0.05890283949
903	0.05889531825
904	0.05888691177
905	0.05888068179
906	0.05887284773
907	0.0588537185
908	0.05884603752
909	0.05883821011
910	0.05883062232
911	0.05882846579
912	0.05879312264
913	0.05873928923
914	0.05872531837
915	0.05872109183
916	0.05871582031
917	0.05871084831
918	0.058704412
919	0.05869480079
920	0.05868086321
921	0.05867546523
922	0.05866810373
923	0.05866413012
924	0.05863443123
925	0.05862262356
926	0.05861526206
927	0.05860261574
928	0.05859400958
929	0.05859108096
930	0.05858134329
931	0.05857551267
932	0.05856715278
933	0.05855791431
934	0.05833989167
935	0.05833284967
936	0.05832631351
937	0.05832225338
938	0.05831914504
939	0.05831622308
940	0.05831013953
941	0.05830693136
942	0.05830271148
943	0.05829388568
944	0.05828996531
945	0.05828269701
946	0.05827544866
947	0.05826935181
948	0.05826161758
949	0.05817825833
950	0.05812875796
951	0.05791750443
952	0.05790471167
953	0.05789536671
954	0.05789017506
955	0.05787378808
956	0.05787242361
957	0.05786586083
958	0.05786078899
959	0.05785571049
960	0.05784984659
961	0.05784447523
962	0.05783948326
963	0.05781058974
964	0.05778465146
965	0.0577782218
966	0.05777433472
967	0.05777082703
968	0.05776578181
969	0.05775729547
970	0.05772993281
971	0.05772674461
972	0.05754974931
973	0.05753991846
974	0.05753845415
975	0.05752128177
976	0.05751764761
977	0.05751379381
978	0.05751234281
979	0.05751057898
980	0.05750683833
981	0.05750022897
982	0.05749264117
983	0.05748700357
984	0.05744861199
985	0.05743995924
986	0.05742180844
987	0.05741789474
988	0.05741645039
989	0.05741002739
990	0.05740677263
991	0.05740386397
992	0.05740186718
993	0.05739573704
994	0.05739241572
995	0.05738687796
996	0.05728925499
997	0.05727813288
998	0.05726874132
999	0.05725829812
